#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	179074641	173805796	97.06	180739	0.10	40987	0.02	406716	0.23	4640403	2.59
Ecoli	179074641	179074519	100.00	0	0.00	0	0.00	29	0.00	93	0.00
PhiX	179074641	179074641	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	179074641	179074638	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	179074641	177682555	99.22	466	0.00	47	0.00	20554	0.01	1371019	0.77
Bacteria_24k	179074641	175888879	98.23	23737	0.01	36662	0.02	256654	0.14	2868709	1.60
Protists_1k	179074641	172279228	96.21	461473	0.26	787790	0.44	185730	0.10	5360420	2.99
Viruses	179074641	175819135	98.19	7696	0.00	2679	0.00	271131	0.15	2974000	1.66
Fungi_RefSeq_release	179074641	174147129	97.24	109664	0.06	31401	0.02	458382	0.26	4328065	2.42
Coral	179074641	176046594	98.31	20424	0.01	7095	0.00	315611	0.18	2684917	1.50
Bird	179074641	175109063	97.79	115153	0.06	18236	0.01	666440	0.37	3165749	1.77
Plant	179074641	175649635	98.09	21443	0.01	4381	0.00	322126	0.18	3077056	1.72

%Hit_no_genomes: 95.73
